Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
20.225, -0.4934111398114, 0, 6, 0.3132435450774, 3.539126003483, 3.539178962911, 4.488895846041, 5.730432753271, 2.616539963756, 2.414848519253, 299.8553575134, 300.4455359955, 299.866904502, 300.5153111157, -22.87484676438, 100.0261703067, 100, 100.0260048955, 610.7058854614, 627.1421910062, 610.8924344831, 611.0562489386, 609.0193029068, 610.3387177845, 608.3006498709, 610.8924344831, -28.98530023382, -30.02416406395, -29.2824562197, -30.43536084269, -28.8686996671, -131.1514797492, -140.280965454, -130.8112265988, -130.5251330313, -129.3924507285, -131.8154147468, -130.687710221, -130.8112265988, 41.89185728962, 41.51120889958, 41.89074475998, 41.88571079457, 41.78637565022, 41.78132363237
20.25, -0.4941368907975, 0, 6, 0.3290240219659, 3.541947444072, 3.542005920626, 4.491963672676, 5.734336647801, 2.619188650292, 2.418564653816, 300.227927236, 300.8191119299, 300.2358792769, 300.8859425811, -22.91879954394, 100.0265807732, 100, 100.0263554681, 611.3141056193, 627.7101581867, 611.5023380865, 611.6673038607, 609.635361744, 610.944077834, 608.9109928614, 611.5023380865, -29.23743791916, -30.27957835346, -29.53634097943, -30.69046133689, -29.12159526697, -131.4870071767, -140.6887981413, -131.147489734, -130.8622807327, -129.7206408797, -132.1493674547, -131.0127043484, -131.147489734, 41.89369784056, 41.51273031015, 41.89233807903, 41.88792452182, 41.7878482575, 41.78344003361
20.275, -0.4949596106521, 0, 6, 0.3448117917306, 3.545434452154, 3.545498738656, 4.495211091484, 5.738548901226, 2.62266184207, 2.423178237627, 300.6005013123, 301.1926889427, 300.60485084, 301.2565694134, -22.96277630737, 100.0270014058, 100, 100.0267159708, 611.9208564564, 628.2762482264, 612.1106498558, 612.2768866161, 610.2499981477, 611.5479675314, 609.5199159786, 612.1106498558, -29.49011884885, -30.5355925896, -29.79061084222, -30.94607443789, -29.37511507281, -131.8251909995, -141.0992681709, -131.4866150087, -131.2021029747, -130.0515087834, -132.4859630089, -131.3403440232, -131.4866150087, 41.89536668243, 41.51408016294, 41.89375013823, 41.8899603806, 41.7891310535, 41.78536983222
20.3, -0.4959690575584, 0, 6, 0.3605352372192, 3.549353083628, 3.549423444725, 4.49856350905, 5.743110462478, 2.626577113938, 2.42839843668, 300.9730801358, 301.5662672379, 300.973819049, 301.6271911183, -23.00665340624, 100.0274224844, 100, 100.0270766972, 612.5261231345, 628.8404372217, 612.7173628783, 612.8849827049, 610.8631991558, 612.1503717636, 610.127405246, 612.7173628783, -29.74339260918, -30.7921834949, -30.04536561465, -31.20222953135, -29.62927966356, -132.1660315802, -141.512385957, -131.8285841058, -131.5445997965, -130.3850527306, -132.8252005124, -131.6706268533, -131.8285841058, 41.89685743621, 41.5152534382, 41.89498164364, 41.89181287655, 41.79022766016, 41.78711040062
20.325, -0.4971620571719, 0, 6, 0.3761009853038, 3.553487794759, 3.553564452084, 4.502041577383, 5.74801084201, 2.630608660516, 2.433938222255, 301.3456641396, 301.9398468981, 301.3427837277, 301.997807131, -23.05020662749, 100.0278334723, 100, 100.0274280333, 613.1298902881, 629.4026997361, 613.3224697052, 613.4915769571, 611.4749512562, 612.7512747145, 610.7334461194, 613.3224697052, -29.99731252126, -31.04936828933, -30.30071023017, -31.45899867291, -29.88411594035, -132.5095301341, -141.9281637028, -132.1733786586, -131.8897722563, -130.7212718487, -133.1670799262, -132.0035511554, -132.1733786586, 41.8981658105, 41.51624765185, 41.8960368427, 41.89347867451, 41.79114440902, 41.78866018761
20.35, -0.4985509179465, 0, 6, 0.3913870484117, 3.557691478314, 3.557774592096, 4.505689389992, 5.753306213304, 2.634543336209, 2.439647926327, 301.7182537255, 302.3134279453, 301.7117446589, 302.3684169182, -23.09311471814, 100.0282244135, 100, 100.0277608769, 613.7321422244, 629.9630094318, 613.9259631803, 614.096653608, 612.08524026, 613.3506600073, 611.3380235064, 613.9259631803, -30.25193152314, -31.30717167532, -30.55673846781, -31.71644367119, -30.1396542988, -132.855688451, -142.3466142194, -132.5209806231, -132.2376220104, -131.0601660921, -133.5116018966, -132.3391160161, -132.5209806231, 41.89928996671, 41.51706337988, 41.89692130846, 41.8949564844, 41.79188771572, 41.7900181995
20.375, -0.5001349865313, 0, 6, 0.4062732897359, 3.561888678673, 3.561978341147, 4.509608393183, 5.759129947689, 2.63827313776, 2.445424165516, 302.0908491993, 302.6870102217, 302.0807016389, 302.7390196813, -23.13510769984, 100.0285871699, 100, 100.0280683263, 614.3328629096, 630.5213421186, 614.5278362592, 614.7001963222, 612.6940508876, 613.9485109773, 611.941121675, 614.5278362592, -30.50728441728, -31.56569292713, -30.81352900983, -31.97464220345, -30.39589021292, -133.2045084999, -142.7677457249, -132.8713721825, -132.5881508959, -131.4017365566, -133.8587675556, -132.6773218534, -132.8713721825, 41.90023059122, 41.5177037137, 41.89764098108, 41.89624867421, 41.79246371376, 41.79118661166
20.4, -0.5018662283066, 0, 6, 0.4206956607888, 3.566050419347, 3.566146673472, 4.513795655596, 5.76549551354, 2.641762426298, 2.451096154069, 302.4634504738, 303.0605932908, 302.4496546279, 303.1096145085, -23.17604426727, 100.0289156521, 100, 100.0283469139, 614.9320358255, 631.0776798497, 615.1280817035, 615.3021880359, 613.3013663018, 614.5448111316, 612.5427241758, 615.1280817035, -30.76336590675, -31.82484963628, -31.07112063789, -32.23353576781, -30.65277389772, -133.555991979, -143.1915552017, -133.2245355698, -132.9413603605, -131.7459855973, -134.2085783243, -133.0181708482, -133.2245355698, 41.90099118269, 41.5181734373, 41.89820165897, 41.89736152853, 41.79287842072, 41.79217161256
20.425, -0.5036547380009, 0, 6, 0.4346568021773, 3.570176811409, 3.570279679446, 4.518235054705, 5.77230317222, 2.64502638616, 2.456527325414, 302.8360572148, 303.4341765589, 302.8186037475, 303.4802007664, -23.21588930783, 100.0292056797, 100, 100.0285947517, 615.5296439275, 631.6320100116, 615.7266987809, 615.9026111977, 613.9071683955, 615.1395440102, 613.1428139476, 615.7266987809, -31.02013842564, -32.08456723537, -31.3294999101, -32.49307126024, -30.91024474153, -133.9101402847, -143.6180304876, -133.5804661634, -133.2972515434, -132.0929163072, -134.5610357679, -133.3616663842, -133.5804661634, 41.90157770868, 41.51847846233, 41.89860884214, 41.89830307153, 41.79313774977, 41.79298122135
20.45, -0.5053176023876, 0, 6, 0.4482007265141, 3.574297254093, 3.574406759486, 4.522981827383, 5.779411113141, 2.648225612349, 2.461682680781, 303.2086690092, 303.8077594366, 303.1875491825, 303.85077822, -23.25466291489, 100.0294603562, 100, 100.0288168224, 616.1256699519, 632.1843228816, 616.3236638796, 616.5014481635, 614.5114384449, 615.7326931886, 613.7413736506, 616.3236638796, -31.27754824643, -32.34486365801, -31.58861095885, -32.75324947963, -31.16825194359, -134.2669543877, -144.0471548035, -133.9391679555, -133.6558251507, -132.4425318118, -134.9161412379, -133.7078121557, -133.9391679555, 41.90199763859, 41.51862537528, 41.89886693244, 41.89908132615, 41.79324599074, 41.7936233242
20.475, -0.5067341320933, 0, 6, 0.4614240247293, 3.578492984377, 3.578609183352, 4.527986780306, 5.786701431072, 2.651640360252, 2.466655099256, 303.5812852568, 304.1813413399, 303.5564911829, 304.2213470506, -23.29248008393, 100.0296911558, 100, 100.0290272095, 616.7200971138, 632.7346139112, 616.9189590276, 617.0986818696, 615.1141574909, 616.3242431408, 614.3383862355, 616.9189590276, -31.53551623382, -32.6057391637, -31.84835452866, -33.0140143999, -31.42673792647, -134.6264336747, -144.4789033787, -134.300631535, -134.01708, -132.7948345876, -135.2738947815, -134.056611555, -134.300631535, 41.90225819797, 41.51861947406, 41.89897420175, 41.89970372892, 41.79320034284, 41.79410458202
20.5, -0.5078907539131, 0, 6, 0.4745192019332, 3.582884252238, 3.583007291622, 4.533107704437, 5.794094343975, 2.655538401483, 2.471612522607, 303.9539050951, 304.5549216081, 303.9254301606, 304.5919077479, -23.32966876842, 100.0299107459, 100, 100.029240131, 617.3129093597, 633.2828860241, 617.5125697457, 617.6942960885, 615.7153065761, 616.9141797579, 614.9338352742, 617.5125697457, -31.79392907052, -32.8671226444, -32.10859476052, -33.27523084772, -31.68562025684, -134.9885750834, -144.913240195, -134.6648484742, -134.381012571, -133.1498260102, -135.6342946422, -134.4080672991, -134.6648484742, 41.90236447703, 41.51846199307, 41.8989235688, 41.90017692854, 41.7929928108, 41.79443056868
20.525, -0.5087738201484, 0, 6, 0.4877642111241, 3.587579350291, 3.587709525222, 4.538245929973, 5.801434913434, 2.660061551404, 2.47665458281, 304.326527542, 304.9284995229, 304.2943666883, 304.9624609434, -23.36669641647, 100.0301310381, 100, 100.0294681263, 617.9040912415, 633.8291475719, 618.1044810965, 618.2882753532, 616.3148671248, 617.5024900821, 615.5277050095, 618.1044810965, -32.05265242655, -33.12891361772, -32.36918015608, -33.53675433118, -31.94479939092, -135.3533735026, -145.3501218054, -135.0318101839, -134.7476177186, -133.507506137, -135.9973375485, -134.7621810918, -135.0318101839, 41.90231886222, 41.5181497269, 41.89870649201, 41.90050609608, 41.79261482329, 41.79460604417
20.55, -0.5093242999025, 0, 6, 0.5014518524887, 3.592642916814, 3.592780695128, 4.543360116108, 5.80839752395, 2.665227877366, 2.481849831441, 304.6991517726, 305.3020746129, 304.663301355, 305.3330076763, -23.40398041168, 100.0303615573, 100, 100.0297204723, 618.4936278326, 634.3734048176, 618.6946780779, 618.8806050021, 616.9128219139, 618.0891615347, 616.1199805186, 618.6946780779, -32.3115730621, -33.39103333232, -32.62996007899, -33.7984857977, -32.20422374425, -135.7208228582, -145.7895095779, -135.4015081493, -135.1168896967, -133.8678730417, -136.3630191892, -135.1189525027, -135.4015081493, 41.90212087851, 41.51767629176, 41.89831446583, 41.90069138285, 41.79205864755, 41.79463141996
20.575, -0.5095928262253, 0, 6, 0.5157757344188, 3.598099510666, 3.598245494865, 4.548445237587, 5.814843194134, 2.671014828619, 2.487432036813, 305.0717774592, 305.6756469517, 305.0322345033, 305.703549229, -23.44172252265, 100.0306090545, 100, 100.0300005997, 619.0815050031, 634.9156528408, 619.2831462485, 619.4712713514, 617.5091562632, 618.6741812127, 616.7106480368, 619.2831462485, -32.57064674565, -33.65346590981, -32.89082811584, -34.06040872547, -32.46392561206, -136.0909171084, -146.2313836792, -135.7739343261, -135.4888229825, -134.2309222112, -136.7313344976, -135.4783777578, -135.7739343261, 41.90176646716, 41.51703371667, 41.89773957006, 41.90072571166, 41.7913172308, 41.79450037134
20.6, -0.5097088520086, 0, 6, 0.5307870712322, 3.603926429627, 3.604081286391, 4.553493156528, 5.820838137119, 2.677348473258, 2.493614662258, 305.4444048052, 306.0492170471, 305.4011661449, 306.0740864662, -23.47989670729, 100.0308775989, 100, 100.0303086998, 619.6677094503, 635.4558744373, 619.8698701625, 620.0602615645, 618.1038579574, 619.2575357868, 617.2996948687, 619.8698701625, -32.82990013118, -33.91624036931, -33.15176180784, -34.32256296391, -32.72397745858, -136.4636506881, -146.6757438367, -136.1490782484, -135.8634124195, -134.5966471715, -137.1022778713, -135.8404502404, -136.1490782484, 41.90124806909, 41.51621339902, 41.8969742773, 41.90059759239, 41.79038408729, 41.79420292386
20.625, -0.5098694576372, 0, 6, 0.5464334010638, 3.610036355573, 3.610200755841, 4.55842490446, 5.826538631247, 2.684031651464, 2.500441945053, 305.8170343257, 306.422785565, 305.7700960687, 306.4446195876, -23.51833931345, 100.0311655732, 100, 100.0306402704, 620.2522282735, 635.9940446213, 620.4548418902, 620.647563182, 618.6969162148, 619.8392116357, 617.8871089055, 620.4548418902, -33.08940229152, -34.17936602707, -33.41281665584, -34.5849804893, -32.98445017531, -136.8390186266, -147.1226014278, -136.5269275799, -136.2406531773, -134.9650406296, -137.4758435281, -136.2051619159, -136.5269275799, 41.90055579616, 41.51520648247, 41.89601166115, 41.90029442944, 41.78925403602, 41.79372889277
20.65, -0.5102278061857, 0, 6, 0.5625971783, 3.616266598152, 3.616441170314, 4.563190508294, 5.832080875461, 2.690741365515, 2.507754946925, 306.1896667273, 306.7963531414, 306.139023952, 306.8151482018, -23.55672712793, 100.0314644553, 100, 100.0309843017, 620.8350482428, 636.5301332008, 621.0380505191, 621.2331633646, 619.2883206563, 620.4191944692, 618.4728779378, 621.0380505191, -33.34924689536, -34.44285090191, -33.67410651772, -34.84771935058, -33.24540657248, -137.2170170869, -147.5719749008, -136.9074782055, -136.6205415424, -135.3360955435, -137.8520263219, -136.5725046122, -136.9074782055, 41.89967938146, 41.51400501944, 41.89484899601, 41.89980457247, 41.78792682871, 41.79306987511
20.675, -0.5108127535407, 0, 6, 0.5790990641409, 3.622406400565, 3.622591679205, 4.567807955961, 5.837536732667, 2.697166191016, 2.515270177462, 306.5623028609, 307.1699203427, 306.5079493789, 307.1856715662, -23.59452974175, 100.0317643837, 100, 100.0313299312, 621.4161554274, 637.0641057437, 621.6194821311, 621.817048498, 619.8780605946, 620.9974690102, 619.0569891782, 621.6194821311, -33.60954347402, -34.70674886964, -33.93577918228, -35.1108925325, -33.50691141012, -137.5976438114, -148.0238879143, -137.2907257525, -137.0030752335, -135.7098058225, -138.2308222175, -136.9424708247, -137.2907257525, 41.89861023596, 41.51260397143, 41.89348783173, 41.89911835668, 41.78640633059, 41.79221939807
20.7, -0.5116332662089, 0, 6, 0.5957180853438, 3.628262674253, 3.628459058072, 4.572280405556, 5.842983660728, 2.703076623523, 2.522738328349, 306.9349435451, 307.5434876223, 306.8768718914, 307.5561888791, -23.63134324669, 100.0320562469, 100, 100.0316682807, 621.9955353523, 637.5959268416, 622.1991228559, 622.3992042202, 620.4661244916, 621.5740193214, 619.6394291525, 622.1991228559, -33.87039919337, -34.97111445429, -34.19798200962, -35.37459611098, -33.76902735426, -137.9808976018, -148.4783642084, -137.6766660704, -137.3882527276, -136.0861665522, -138.6122280603, -137.315054165, -137.6766660704, 41.89734232955, 41.51100170791, 41.89193118849, 41.89822861083, 41.78469685708, 41.79117226478
20.725, -0.5127332240302, 0, 6, 0.6122385295332, 3.63370378553, 3.633911525036, 4.576597000066, 5.848617133536, 2.708344901521, 2.529993251145, 307.3075893924, 307.9170551627, 307.2457910935, 307.9266991974, -23.66685177094, 100.032332423, 100, 100.0319922198, 622.5731731098, 638.1255649709, 622.7769586112, 622.9796154241, 621.052499337, 622.1488292527, 620.2201835649, 622.7769586112, -34.13189354679, -35.23599087442, -34.46084438175, -35.6388939678, -34.03177948487, -138.3667775567, -148.935420418, -138.0652950591, -137.7760726335, -136.4651743266, -138.9962412981, -137.6902500033, -138.0652950591, 41.89587236853, 41.50919925146, 41.89018240762, 41.89713253513, 41.78280206215, 41.78992627618
20.75, -0.5140665164282, 0, 6, 0.6285224782276, 3.638661135714, 3.638880372895, 4.580745533342, 5.854507470746, 2.712924553386, 2.536799039029, 307.6802406105, 308.2906227169, 307.6147068028, 308.297201457, -23.70091660167, 100.0325878184, 100, 100.0322988985, 623.1490531846, 638.6529981173, 623.3529747082, 623.5582661542, 621.6371699243, 622.7218828343, 620.7992370468, 623.3529747082, -34.39405040345, -35.5013779519, -34.72445168674, -35.90379085882, -34.29512967917, -138.7552824683, -149.3950582016, -138.456608397, -138.1665332233, -136.8468275784, -139.3828598534, -138.0680562051, -138.456608397, 41.89420020511, 41.50719921868, 41.88824469772, 41.8958330324, 41.78072507653, 41.788484102
20.775, -0.515525227324, 0, 6, 0.6445365213531, 3.643126599826, 3.643357435462, 4.584728228651, 5.860574993302, 2.716833710141, 2.542961046785, 308.0528969934, 308.6641897124, 307.9836190976, 308.6676949134, -23.73357688909, 100.0328194259, 100, 100.0325879439, 623.7231594464, 639.1782141633, 623.9271550314, 624.1351397367, 622.2201190068, 623.2931643344, 621.3765732617, 623.9271550314, -34.65683915625, -35.76724208189, -34.98881809918, -36.16924735536, -34.5590092788, -139.1464105524, -149.8572644129, -138.85060054, -138.5596323283, -137.2311260473, -139.7720819605, -138.4484726804, -138.85060054, 41.89232869106, 41.50500513263, 41.8861210875, 41.89433636405, 41.77846866954, 41.78685109902
20.8, -0.5169574900721, 0, 6, 0.6603192696532, 3.647152147489, 3.64739469554, 4.588597522317, 5.866674538325, 2.720187760027, 2.548425375585, 308.4255580979, 309.03775547, 308.3525282284, 309.0381793143, -23.76497446187, 100.0330280046, 100, 100.0328621144, 624.2954754517, 639.7012068998, 624.4994842148, 624.710219152, 622.8013281769, 623.8626581443, 621.952175327, 624.4994842148, -34.92019842739, -36.03355918753, -35.2538939986, -36.43522334631, -34.82335295447, -139.5401594438, -150.3220175536, -139.2472589936, -138.9553673956, -137.6180698836, -140.1639058978, -138.831500239, -139.2472589936, 41.89026271369, 41.50262111787, 41.88381423991, 41.89264942974, 41.77603494993, 41.78503273284
20.825, -0.5182388843432, 0, 6, 0.6759484993349, 3.650844540245, 3.651098964708, 4.592386237215, 5.872675002546, 2.723203280791, 2.553288668819, 308.7982233668, 309.4113193461, 308.7214345196, 309.4086548282, -23.79528512342, 100.0332191367, 100, 100.0331290478, 624.8659849684, 640.221973521, 625.0699519369, 625.2834876238, 623.3807787319, 624.4303490278, 622.5260263724, 625.0699519369, -35.18405178506, -36.30032181301, -35.51958356998, -36.70167701647, -35.08810513515, -139.9365259015, -150.7892917898, -139.6465715326, -139.3537349856, -138.0076588248, -140.5583293887, -139.2171395859, -139.6465715326, 41.88800770797, 41.50005107672, 41.8813240843, 41.89077803873, 41.77342294008, 41.78303319244
20.85, -0.5193369657974, 0, 6, 0.6915379552489, 3.654340621594, 3.654607173435, 4.596066063257, 5.878492313968, 2.726093526146, 2.557736411998, 309.1708921489, 309.7848807545, 309.0903383544, 309.7791218721, -23.82465879796, 100.0333994588, 100, 100.0333966203, 625.4346722948, 640.7405140467, 625.6385470796, 625.8549289595, 623.9584522311, 624.9962224398, 623.0981099455, 625.6385470796, -35.448313331, -36.56748347683, -35.78576695102, -36.96851899275, -35.35321135755, -140.3355054459, -151.2590580114, -140.0485261101, -139.7547304437, -138.3998916962, -140.9553491906, -139.6053907166, -140.0485261101, 41.88556808345, 41.49729717092, 41.87864749297, 41.8887264635, 41.7706286895, 41.78085527743
20.875, -0.5202407898988, 0, 6, 0.7072273162478, 3.657760329322, 3.658039375599, 4.599605316465, 5.884041445959, 2.729013096378, 2.56193383536, 309.54356381, 310.1584391914, 309.45924015, 310.1495809025, -23.85335115778, 100.0335751698, 100, 100.0336715511, 626.0015221799, 641.2568293347, 626.2052584163, 626.4245275619, 624.5343308864, 625.5602643782, 623.6684101349, 626.2052584163, -35.7128986277, -36.83498514055, -36.0523253721, -37.2356580266, -35.61861807599, -140.7370926142, -151.73128676, -140.4531107513, -140.1583482768, -138.7947662412, -141.3549611807, -139.9962525943, -140.4531107513, 41.88294647795, 41.49435925936, 41.87578012519, 41.88649725413, 41.76764778796, 41.77850091681
20.9, -0.5209159034679, 0, 6, 0.7231543304368, 3.661171625357, 3.661463655289, 4.602969881629, 5.889150270126, 2.732037289828, 2.565967124789, 309.9162378554, 310.5319943286, 309.8281402893, 310.5200324389, -23.88158575029, 100.0337514982, 100, 100.0339595673, 626.5665197297, 641.7709179052, 626.7700747563, 626.9922684398, 625.1083979857, 626.1224611037, 624.2369116839, 626.7700747563, -35.9777406473, -37.10278321703, -36.31915245646, -37.5030331748, -35.88429377667, -141.14128144, -152.2059526216, -140.8603136556, -140.5645825594, -139.192278893, -141.7571604994, -140.3897227326, -140.8603136556, 41.88014358481, 41.49123527508, 41.87271725462, 41.88408995354, 41.76447624759, 41.77597024386
20.925, -0.5213904062904, 0, 6, 0.739406916521, 3.664587557074, 3.664893147565, 4.606117520066, 5.893724912535, 2.735173469984, 2.56995797547, 310.2889140603, 310.9055461195, 310.1970390192, 310.8904770841, -23.90947517546, 100.0339316445, 100, 100.0342632569, 627.1296505129, 642.2827718987, 627.3329851919, 627.5581372739, 625.680638418, 626.6827988824, 624.8036001948, 627.3329851919, -36.24280916699, -37.37086320649, -36.5861717428, -37.77062418771, -36.15025002791, -141.5480658587, -152.6830395366, -141.2701233811, -140.9734272555, -139.5924245329, -142.1619416187, -140.785796653, -141.2701233811, 41.87715785924, 41.48792190003, 41.86945413978, 41.88150010763, 41.76111044543, 41.77326009027
20.95, -0.5217399782218, 0, 6, 0.7560026083739, 3.667972708733, 3.6682924678, 4.608993289376, 5.897777223016, 2.738376603085, 2.574002228316, 310.6615924816, 311.279094742, 310.5659364112, 311.26091524, -23.93701681436, 100.0341172132, 100, 100.0345831184, 627.6909005902, 642.7923765962, 627.8939805015, 628.1221203353, 626.2510385979, 627.2412639376, 625.3684620731, 627.8939805015, -36.50811112098, -37.63923292538, -36.85335600344, -38.03844122578, -36.41652058639, -141.9574398796, -153.1625409854, -141.6825303277, -141.3848763023, -139.9951968281, -142.5692984449, -141.1844681419, -141.6825303277, 41.87398558756, 41.48441505266, 41.86598614129, 41.8787208298, 41.75754700039, 41.77036530777
20.975, -0.5221252297906, 0, 6, 0.7729080846299, 3.671247701364, 3.671582221345, 4.611481669449, 5.901368042526, 2.741482393972, 2.578099742607, 311.0342733269, 311.6526404555, 310.9348324213, 311.6313469783, -23.96413912641, 100.0343050051, 100, 100.0349144056, 628.2502562995, 643.2997129793, 628.4530469278, 628.6842041686, 626.8195858594, 627.7978424845, 625.9314842042, 628.4530469278, -36.77367585719, -37.9078638017, -37.12072375896, -38.30646879955, -36.6831381556, -142.3693976203, -153.6444560769, -142.0975373497, -141.7989236593, -140.4005888449, -142.9792245729, -141.5857300189, -142.0975373497, 41.87062156802, 41.48071017449, 41.86230939298, 41.87574471805, 41.75378337142, 41.76728056723
21, -0.5227064864553, 0, 6, 0.7900377421225, 3.674284247133, 3.674634050165, 4.613542108008, 5.904549377399, 2.744157792899, 2.582135086876, 311.4069569849, 312.0261835671, 311.3037269174, 312.0017720129, -23.99069712315, 100.0344837695, 100, 100.0352416047, 628.8077035832, 643.8047561005, 629.0101645986, 629.2443748119, 627.3862679818, 628.3525199592, 626.4926533898, 629.0101645986, -37.03956007219, -38.17672464284, -37.38834073742, -38.57472101733, -36.95014375877, -142.7839341283, -154.1287913527, -142.5151308604, -142.2155645512, -140.8085936985, -143.3917142374, -141.9895747127, -142.5151308604, 41.86706054976, 41.47680369529, 41.85842585068, 41.87256490006, 41.74982331923, 41.76400141372
21.025, -0.5234930468946, 0, 6, 0.8072042656987, 3.676908747858, 3.677274180432, 4.615264673576, 5.907342860233, 2.746097254606, 2.585907965036, 311.7796441636, 312.3997245322, 311.6726195807, 312.3721897304, -24.01648538542, 100.0346412085, 100, 100.0355480567, 629.3632274985, 644.3074711458, 629.5653264777, 629.8026173533, 627.9510729473, 628.9052801874, 627.0519559013, 629.5653264777, -37.30586245425, -38.44587211139, -37.65631953714, -38.8433200261, -37.21760833849, -143.2010465127, -154.6155655463, -142.9352972778, -142.6347962823, -141.2192050615, -143.8067630268, -142.3959946114, -142.9352972778, 41.86329922187, 41.47269602345, 41.8543438506, 41.86917521159, 41.7456775166, 41.76052439715
21.05, -0.5244844533127, 0, 6, 0.8241174166923, 3.67895205368, 3.679333173918, 4.616702004742, 5.909824021927, 2.747094840511, 2.58924625418, 312.1523357227, 312.7732639171, 312.0415098898, 312.7425993943, -24.04091059299, 100.0347664718, 100, 100.0358198209, 629.9168124854, 644.8078164501, 630.1185260498, 630.3589161167, 628.5139884806, 629.4561057895, 627.6093774207, 630.1185260498, -37.57270723053, -38.71539230582, -37.92479451337, -39.11239814999, -37.48562338366, -143.6207335669, -155.1048050852, -143.3580236215, -143.0566173334, -141.6324173757, -144.2243675134, -142.8049824803, -143.3580236215, 41.85933702488, 41.46839240179, 41.85007373779, 41.86557084412, 41.74135784818, 41.75684667408
21.075, -0.5257714147301, 0, 6, 0.8404473988841, 3.680294774788, 3.680691294988, 4.617848794661, 5.912298664471, 2.747057644036, 2.592090902438, 312.5250323935, 313.1468021327, 312.410397263, 313.1130000313, -24.06335075754, 100.0348507719, 100, 100.0360450043, 630.4684426213, 645.3057516343, 630.6697569707, 630.9132547456, 629.0750011134, 630.0049789766, 628.1649028373, 630.6697569707, -37.84020468106, -38.98534491335, -38.19390490921, -39.38203443025, -37.75424492455, -144.0429946849, -155.5965332441, -143.7832972637, -143.4810263207, -142.0482263796, -144.6445248183, -143.2165324501, -143.7832972637, 41.85517620136, 41.46390169412, 41.84562593885, 41.86175154751, 41.73687532084, 41.75296858218
21.1, -0.5273255686955, 0, 6, 0.855946798599, 3.680861643697, 3.681272988781, 4.61866077718, 5.914916287184, 2.745966167992, 2.594192333033, 312.8977344227, 313.5203390872, 312.7792813634, 313.4833903408, -24.08340108887, 100.0348896775, 100, 100.0362187001, 631.0181013736, 645.8012490998, 631.2190124161, 631.4656160337, 629.6340947368, 630.5518823085, 628.7185156816, 631.2190124161, -38.10839719736, -39.25572602599, -38.46375401039, -39.6522254809, -38.02343139615, -144.4678288296, -156.0907556425, -144.2111054284, -143.9080211435, -142.4666298476, -145.0672324437, -143.6306415673, -144.2111054284, 41.85082250984, 41.45923462951, 41.84101035466, 41.857724758, 41.73224019598, 41.7488979045
21.125, -0.5290177796703, 0, 6, 0.8705200552697, 3.680617718794, 3.681043163241, 4.619083294344, 5.917585163706, 2.743844959281, 2.595251544507, 313.270441456, 313.8938741777, 313.1481622328, 313.8537693769, -24.10092623254, 100.0348817195, 100, 100.0363408546, 631.5657715017, 646.2942977145, 631.7662847399, 632.0159820194, 630.1912503985, 631.0967989589, 629.2701981228, 631.7662847399, -38.3772456193, -39.52647560734, -38.73435554976, -39.92290022184, -38.29308261148, -144.8952339492, -156.5874564386, -144.641434907, -144.3375986939, -142.887627124, -145.492488077, -144.0473096323, -144.641434907, 41.84628544309, 41.45440261457, 41.83623634462, 41.85350309959, 41.72746219507, 41.74464730288
21.15, -0.5306099006042, 0, 6, 0.8841957307127, 3.679587292175, 3.680026087016, 4.619147822081, 5.920088016729, 2.740847683481, 2.595119494662, 313.6431527389, 314.2674065283, 313.5170402051, 314.2241369003, -24.11597604003, 100.034830905, 100, 100.0364174441, 632.1114354584, 646.7848980199, 632.3115664067, 632.564334437, 630.7464473876, 631.6397126283, 629.8199315652, 632.3115664067, -38.64665612789, -39.79753865505, -39.00563346179, -40.19398204856, -38.56309218153, -145.3252068357, -157.0866053643, -145.0742728115, -144.7697549527, -143.3112180403, -145.9202892378, -144.4665377835, -145.0742728115, 41.84157721924, 41.4494172951, 41.83131281266, 41.84910094107, 41.72255006565, 41.74023032977
21.175, -0.5317026205035, 0, 6, 0.8971012314923, 3.67788982485, 3.678341314621, 4.618934625464, 5.922215704821, 2.737532126999, 2.593883773035, 314.0158672577, 314.6409351418, 313.8859157847, 314.5944933961, -24.128781503, 100.0347587878, 100, 100.036478455, 632.6550766381, 647.2730621954, 632.8548471387, 633.1106561478, 631.2996643429, 632.1806085544, 630.3676976943, 632.8548471387, -38.91648523976, -40.06896949005, -39.27742586687, -40.46545232908, -38.83334522266, -145.7577420126, -157.588158582, -145.5096148603, -145.2044833072, -143.7374017367, -146.350631794, -144.8883272615, -145.5096148603, 41.83671057783, 41.44428887948, 41.82624042278, 41.84453225706, 41.7175027883, 41.73565887452
