Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.082, -0.00149010878522, 0.194198191166, 0.137127295136, -79.2696304321, -174.445724487, 5095.04296875, -2.83173513412, 6.42324209213
        0.083, -0.00152707740199, 0.19417771697, 0.137056842446, -80.4952545166, -175.174316406, 5095.09863281, -2.82425379753, 6.45495653152
        0.084, -0.00156149885152, 0.194158121943, 0.136987328529, -81.8276519775, -175.888168335, 5095.15576172, -2.81691050529, 6.48607826233
        0.085, -0.00159296137281, 0.194139376283, 0.136918738484, -83.2511291504, -176.587554932, 5095.21435547, -2.80970311165,  6.5166144371
        0.086, -0.00162114715204, 0.194121435285, 0.136851072311, -84.7489929199, -177.272766113, 5095.27490234, -2.80262899399, 6.54657173157
        0.087, -0.00164583360311, 0.194104284048, 0.136784300208, -86.3040390015, -177.944061279, 5095.33740234, -2.79568600655, 6.57595586777
        0.088, -0.00166689290199, 0.194087862968, 0.136718407273, -87.8989486694, -178.601699829, 5095.40234375, -2.78887152672, 6.60477304459
        0.089, -0.00168428849429, 0.194072172046, 0.136653393507, -89.5167007446, -179.245925903, 5095.46923828, -2.78218364716, 6.63302898407
         0.09, -0.00169807020575, 0.194057166576, 0.136589229107, -91.1409301758, -179.876998901,  5095.5390625, -2.77562022209, 6.66072845459
        0.091, -0.00170836725738, 0.194042816758, 0.136525928974, -92.7562637329, -180.495162964, 5095.61083984, -2.76917886734, 6.68787717819
        0.092, -0.00171538058203, 0.194029092789, 0.136463463306, -94.3486251831, -181.100662231, 5095.68505859, -2.76285791397,  6.7144818306
        0.093, -0.00171937257983, 0.194015964866, 0.136401832104, -95.9054260254, -181.693710327, 5095.76171875, -2.75665521622, 6.74054765701
        0.094, -0.00172065780498, 0.194003418088, 0.136341020465, -97.4157791138, -182.27456665, 5095.84130859, -2.75056910515, 6.76608133316
        0.095, -0.00171959144063, 0.193991422653, 0.136281043291, -98.8706359863, -182.843444824, 5095.92333984, -2.74459719658, 6.79109048843
        0.096, -0.00171655893791, 0.19397996366, 0.136221855879, -100.262870789, -183.400604248,  5096.0078125, -2.73873782158, 6.81558275223
        0.097, -0.00171196425799, 0.193969011307, 0.13616348803, -101.587295532, -183.946243286, 5096.09521484, -2.7329890728, 6.83956623077
        0.098, -0.00170621962752, 0.193958580494, 0.136105909944, -102.840644836, -184.480621338, 5096.18554688, -2.72734904289, 6.86304950714
        0.099, -0.0016997352941, 0.193948626518, 0.136049136519, -104.02155304, -185.003967285, 5096.27832031, -2.72181630135, 6.88604211807
          0.1, -0.00169290963095, 0.193939164281, 0.135993167758, -105.130393982, -185.516494751, 5096.37353516, -2.71638846397, 6.90855407715
        0.101, -0.00168612098787, 0.19393016398, 0.135937973857, -106.169212341, -186.018447876, 5096.47216797, -2.71106433868, 6.93059587479
        0.102, -0.00167971954215, 0.193921640515, 0.135883584619, -107.14151001, -186.510040283, 5096.57324219, -2.70584177971,  6.9521780014
        0.103, -0.00167402159423, 0.193913578987, 0.135829970241, -108.052093506, -186.991531372, 5096.67773438, -2.70071911812, 6.97331237793
        0.104, -0.00166930386331, 0.193905979395, 0.135777145624, -108.906822205, -187.463104248, 5096.78466797, -2.69569468498, 6.99400949478
        0.105, -0.00166579987854, 0.193898841739, 0.135725110769, -109.712463379, -187.925033569, 5096.89453125, -2.69076681137, 7.01428174973
        0.106, -0.00166369741783, 0.193892166018, 0.135673850775, -110.476402283, -188.377502441,  5097.0078125, -2.68593382835, 7.03414011002
        0.107, -0.00166313676164, 0.193885937333, 0.135623380542, -111.206451416, -188.820739746, 5097.12353516,  -2.681194067, 7.05359745026
        0.108, -0.00166421092581, 0.193880185485, 0.135573685169, -111.910636902, -189.254974365, 5097.24267578, -2.67654585838, 7.07266426086
        0.109, -0.00166696636006, 0.193874895573, 0.135524764657, -112.596984863, -189.680404663, 5097.36523438, -2.67198777199, 7.09135293961
         0.11, -0.0016714053927, 0.193870082498, 0.135476619005,  -113.2733078, -190.097244263, 5097.49072266, -2.66751813889, 7.10967493057
        0.111, -0.00167748855893, 0.193865731359, 0.135429263115, -113.94708252, -190.505706787, 5097.61962891, -2.66313529015, 7.12764072418
